Date,equity
2005-08-25,114.16061188921577
2005-08-26,114.17480249090015
2005-08-29,114.17018527529274
2005-08-30,114.06500540774405
2005-08-31,114.2587377748449
2005-09-01,114.67806427470377
2005-09-02,114.41245885311076
2005-09-05,114.39003584436476
2005-09-06,116.55487852703004
2005-09-07,117.02330324046052
2005-09-08,116.56229816611553
2005-09-09,118.07627696611786
2005-09-12,118.26133281497968
2005-09-13,116.90193247750992
2005-09-14,116.12322056941173
2005-09-15,116.40034416725791
2005-09-16,118.01159300709239
2005-09-19,117.22751924387062
2005-09-20,116.27519937500048
2005-09-21,115.15717633979719
2005-09-22,114.69104504216628
2005-09-23,114.72426852889056
2005-09-26,115.06646813683663
2005-09-27,114.82420213126868
2005-09-28,114.55411969897142
2005-09-29,115.86502222727616
2005-09-30,116.19905610756346
2005-10-03,116.21811371984228
2005-10-04,114.87870507919442
2005-10-05,113.95525526709962
2005-10-06,114.29430736787586
2005-10-07,114.3652631376064
2005-10-10,114.38258366249713
2005-10-11,114.4038411415841
2005-10-12,114.21076644772654
2005-10-13,114.28988505847686
2005-10-14,114.21974297731556
2005-10-17,114.41010125464399
2005-10-18,114.32489976059105
2005-10-19,115.03557333845407
2005-10-20,113.71115162501758
2005-10-21,114.06340034142974
2005-10-24,115.28132098071238
2005-10-25,114.97952430114034
2005-10-26,114.18813027676077
2005-10-27,112.92105680665564
2005-10-28,113.36872890421033
2005-10-31,114.98112261661737
2005-11-01,115.06481233786346
2005-11-02,117.12032242238956
2005-11-03,118.50308959084393
2005-11-04,118.72136102257582
2005-11-07,119.11157323335202
2005-11-08,118.58690447838988
2005-11-09,119.08699994008954
2005-11-10,120.59128781729024
2005-11-11,121.19275469188568
2005-11-14,121.0460792478463
2005-11-15,120.33548731389669
2005-11-16,121.24014853512206
2005-11-17,123.62618339978295
2005-11-18,124.37927311332278
2005-11-21,125.40737377683575
2005-11-22,126.31744778876019
2005-11-23,127.01149366071544
2005-11-24,126.95445772802114
2005-11-25,127.45930885391503
2005-11-28,125.98967582896637
2005-11-29,125.61074218108051
2005-11-30,124.5827087208403
2005-12-01,127.95743020531336
2005-12-02,128.4329472016196
2005-12-05,127.91378613304303
2005-12-06,128.5255740630226
2005-12-07,127.8916124365155
2005-12-08,127.24292505627392
2005-12-09,128.23086173871107
2005-12-12,128.721156316268
2005-12-13,129.4828965372417
2005-12-14,128.89931991895807
2005-12-15,128.79114317037184
2005-12-16,128.0160469362259
2005-12-19,126.8728835653828
2005-12-20,126.83471966292868
2005-12-21,127.5571472492936
2005-12-22,128.02631280147742
2005-12-23,128.04939397449252
2005-12-27,126.31051313349292
2005-12-28,126.75381885385217
2005-12-29,126.66535604749738
2005-12-30,125.73394459308714
2006-01-03,138.67402757884133
2006-01-04,140.0612290150347
2006-01-05,139.9780470365573
2006-01-06,143.13984083119644
2006-01-09,144.30602411211711
2006-01-10,143.73965577948212
2006-01-11,145.3173766944489
2006-01-12,143.83853948490744
2006-01-13,144.30639184918454
2006-01-16,144.349699065376
2006-01-17,142.9170649302534
2006-01-18,141.1125223179529
2006-01-19,143.73348103071385
2006-01-20,141.21145493239354
2006-01-23,141.88357780033388
2006-01-24,141.3650852255809
2006-01-25,140.77590789824112
2006-01-26,140.90147447428262
2006-01-27,142.2904917703758
2006-01-30,142.70158257362687
2006-01-31,142.30117168820237
2006-02-01,142.81731643874434
2006-02-02,140.62620521465783
2006-02-03,139.12431419394323
2006-02-06,139.82438771224315
2006-02-07,139.30205976386426
2006-02-08,139.13901137449284
2006-02-09,138.5951024208724
2006-02-10,137.29338376534284
2006-02-13,136.98850832061353
2006-02-14,137.9563086715379
2006-02-15,138.11376784565678
2006-02-16,139.84131432459043
2006-02-17,139.36761768026915
2006-02-20,139.31280928298875
2006-02-21,137.97509318088854
2006-02-22,138.9269676603093
2006-02-23,138.08380235552264
2006-02-24,138.59759063572776
2006-02-27,139.7560555177548
2006-02-28,137.6898178576486
2006-03-01,139.9027268519076
2006-03-02,139.94124003327963
2006-03-03,138.81767199510173
2006-03-06,137.112290883024
2006-03-07,136.25214709308636
2006-03-08,136.02783138838703
2006-03-09,134.43427440465686
2006-03-10,134.14888193160635
2006-03-13,134.52202881364133
2006-03-14,136.45090225333934
2006-03-15,137.87977127022373
2006-03-16,137.5986642185244
2006-03-17,138.1006010897544
2006-03-20,138.09219791925358
2006-03-21,136.51647848369777
2006-03-22,137.34863915862442
2006-03-23,136.4453460536207
2006-03-24,137.39294987531883
2006-03-27,137.5055432416292
2006-03-28,136.13435224754917
2006-03-29,138.52690158813738
2006-03-30,139.25624976595284
2006-03-31,138.39906928360335
2006-04-03,139.53415017928188
2006-04-04,140.6031535624416
2006-04-05,142.0727484740008
2006-04-06,142.27005925939432
2006-04-07,139.90415997473872
2006-04-10,140.02482450564875
2006-04-11,137.83997804485475
2006-04-12,138.14252700845483
2006-04-13,138.5397486842623
2006-04-17,138.7682603663961
2006-04-18,141.58247703537114
2006-04-19,142.87888376608595
2006-04-20,141.67437042333546
2006-04-21,142.09616386959755
2006-04-24,140.8425656129228
2006-04-25,140.32747500365693
2006-04-26,141.45973474395018
2006-04-27,141.50730252888528
2006-04-28,141.86911332360253
2006-05-01,141.4673992010714
2006-05-02,143.11460889532412
2006-05-03,142.63947706696632
2006-05-04,143.606886732587
2006-05-05,146.01307174894964
2006-05-08,146.0220344866654
2006-05-09,146.73897481681888
2006-05-10,145.90736571263358
2006-05-11,143.57340259248713
2006-05-12,142.16159337332695
2006-05-15,140.75418871999904
2006-05-16,141.23777392200327
2006-05-17,141.0820645629282
2006-05-18,140.8377801929225
2006-05-19,140.6041800543999
2006-05-22,140.630303419223
2006-05-23,140.6565990531393
2006-05-24,140.68284378919486
2006-05-25,140.70906550828352
2006-05-26,140.73537586945994
2006-05-30,140.76160737994473
2006-05-31,140.7879443244001
2006-06-01,140.99571520067093
2006-06-02,140.5853894267448
2006-06-05,138.82570991222852
2006-06-06,138.8518058402549
2006-06-07,138.87787912310242
2006-06-08,138.90397383644327
2006-06-09,138.93013959811015
2006-06-12,138.95650324638663
2006-06-13,138.9828167547477
2006-06-14,139.00906906584146
2006-06-15,141.6023888561573
2006-06-16,140.8382816854806
2006-06-19,139.37852153908486
2006-06-20,139.4145235241422
2006-06-21,139.6049448800811
2006-06-22,138.38934265809206
2006-06-23,138.4176320504621
2006-06-26,137.56044072377648
2006-06-27,136.13462397079195
2006-06-28,136.18268796601208
2006-06-29,141.40708410407393
2006-06-30,141.95413973675704
2006-07-03,144.1832912455054
2006-07-04,144.18269952617158
2006-07-05,141.28429997347547
2006-07-06,142.13091086126022
2006-07-07,140.1587940147211
2006-07-10,140.160604030629
2006-07-11,141.1532309107416
2006-07-12,139.952067156487
2006-07-13,138.6595681117398
2006-07-14,138.78651002275393
2006-07-17,138.1483680658316
2006-07-18,137.80615362449115
2006-07-19,140.07033151142574
2006-07-20,137.8531686373372
2006-07-21,136.15248584834404
2006-07-24,137.5335473721847
2006-07-25,138.32708163654527
2006-07-26,138.2852888560182
2006-07-27,138.38269547947687
2006-07-28,140.84658202355618
2006-07-31,140.4108897377577
2006-08-01,139.33902711923542
2006-08-02,140.4218830242716
2006-08-03,140.49588605084222
2006-08-04,140.45300851073432
2006-08-07,139.50917889605748
2006-08-08,138.60517864953695
2006-08-09,138.5150536268266
2006-08-10,138.97848808899647
2006-08-11,137.66767238966105
2006-08-14,138.27039328172492
2006-08-15,141.93803695588028
2006-08-16,144.64899661249
2006-08-17,145.0839113218618
2006-08-18,145.47423123791185
2006-08-21,144.24486690110854
2006-08-22,144.40622302807748
2006-08-23,142.85459579606768
2006-08-24,143.1155628397384
2006-08-25,143.04667380309365
2006-08-28,144.36998463767645
2006-08-29,144.8805870934018
2006-08-30,145.51983899536734
2006-08-31,145.3405309033805
2006-09-01,146.78899942061383
2006-09-04,146.90515882747118
2006-09-05,148.23891342981966
2006-09-06,145.15188325326827
2006-09-07,143.75983533932532
2006-09-08,144.66055625985368
2006-09-11,144.88569173871562
2006-09-12,147.6207978986817
2006-09-13,148.67098256442154
2006-09-14,148.55041047009257
2006-09-15,149.38546639667587
2006-09-18,149.75634366935023
2006-09-19,148.44856382906414
2006-09-20,150.73560944800892
2006-09-21,149.5377369098573
2006-09-22,148.50045839991043
2006-09-25,150.69566084315954
2006-09-26,152.22443869333495
2006-09-27,152.34559853614988
2006-09-28,153.12355339250428
2006-09-29,152.23727559376005
2006-10-02,150.73246530090557
2006-10-03,150.7349758629769
2006-10-04,154.45861477011186
2006-10-05,155.68042618342983
2006-10-06,155.1730905893619
2006-10-09,155.40795834744125
2006-10-10,156.15636674487783
2006-10-11,155.6156505489925
2006-10-12,158.84062349084982
2006-10-13,160.15826255592918
2006-10-16,160.69984682414784
2006-10-17,158.44802863182318
2006-10-18,158.63129716109285
2006-10-19,159.38242335392604
2006-10-20,159.36467304672667
2006-10-23,160.52218303315388
2006-10-24,160.3021034190037
2006-10-25,161.88813737993976
2006-10-26,163.70651350410697
2006-10-27,160.6486560495758
2006-10-30,161.17817956563158
2006-10-31,162.08664944320532
2006-11-01,160.16422715640886
2006-11-02,160.45890046025218
2006-11-03,160.0424673289087
2006-11-06,163.43350683839245
2006-11-07,164.26621701302412
2006-11-08,164.63552637443883
2006-11-09,164.2694694484564
2006-11-10,165.0416025975699
2006-11-13,166.30571373090615
2006-11-14,168.24721589920605
2006-11-15,169.19059634423215
2006-11-16,169.5408425151995
2006-11-17,169.44054347466604
2006-11-20,169.45721219113813
2006-11-21,170.53162066154317
2006-11-22,171.49173648424545
2006-11-23,171.40864628093632
2006-11-24,170.85611783926913
2006-11-27,166.24331939149639
2006-11-28,167.01147903302746
2006-11-29,169.17957054091525
2006-11-30,169.7616813983483
2006-12-01,168.3793836925195
2006-12-04,171.40446350269656
2006-12-05,172.6641441885086
2006-12-06,171.63134499579226
2006-12-07,170.14407552995323
2006-12-08,169.65934248418804
2006-12-11,170.29141440526686
2006-12-12,168.78121605158486
2006-12-13,168.3174952742801
2006-12-14,170.75771230984125
2006-12-15,171.33720887930605
2006-12-18,169.83450430495097
2006-12-19,169.58488766175594
2006-12-20,168.76992656155915
2006-12-21,168.27162141028833
2006-12-22,167.68569810818536
2006-12-26,168.4814143290148
2006-12-27,169.78494663609985
2006-12-28,169.86033424119603
2006-12-29,169.28337882093436
2007-01-02,179.60632923901306
2007-01-03,179.24926989478936
2007-01-04,179.29636957183396
2007-01-05,177.65064499264813
2007-01-08,177.95618641236305
2007-01-09,178.24043435091306
2007-01-10,179.28470035401406
2007-01-11,181.15193668008564
2007-01-12,182.92463982374753
2007-01-15,183.13488142121275
2007-01-16,182.90593317122145
2007-01-17,182.13543848114853
2007-01-18,179.71183597631924
2007-01-19,180.8720432721769
2007-01-22,179.10258759933444
2007-01-23,179.8516180810954
2007-01-24,182.01970990752105
2007-01-25,178.58980867514734
2007-01-26,178.4714864968264
2007-01-29,177.76320412102206
2007-01-30,179.2242130479267
2007-01-31,180.3731324779293
2007-02-01,181.8828570235997
2007-02-02,182.21935033775475
2007-02-05,182.12761673611675
2007-02-06,182.74792156417558
2007-02-07,183.5791172166988
2007-02-08,183.44924338002943
2007-02-09,181.43923357785505
2007-02-12,179.65728395884844
2007-02-13,180.74740645997127
2007-02-14,184.04359011231622
2007-02-15,184.6379749373762
2007-02-16,184.3905821124501
2007-02-19,184.56496006960515
2007-02-20,184.9655893464371
2007-02-21,185.7964076310778
2007-02-22,185.897576316797
2007-02-23,185.14911460517112
2007-02-26,184.72807437948134
2007-02-27,180.79239982405446
2007-02-28,181.28234163844468
2007-03-01,181.02904290104075
2007-03-02,180.78192477394037
2007-03-05,180.81750724829652
2007-03-06,180.85320435469794
2007-03-07,180.88876497429237
2007-03-08,181.09020748399703
2007-03-09,181.24114397844917
2007-03-12,181.2900992663244
2007-03-13,181.02998424423555
2007-03-14,181.06529227461868
2007-03-15,181.5312981404648
2007-03-16,181.6923312091368
2007-03-19,182.20607139509733
2007-03-20,183.9414620070513
2007-03-21,189.54666383444757
2007-03-22,189.28130526218297
2007-03-23,189.014511834905
2007-03-26,189.68355998332024
2007-03-27,187.91068927973913
2007-03-28,185.33939662454424
2007-03-29,186.4945257101732
2007-03-30,186.41467976551115
2007-04-02,187.2376410488215
2007-04-03,190.3604557169295
2007-04-04,191.34607230525637
2007-04-05,192.39830673317513
2007-04-09,192.26680994415995
2007-04-10,193.63327922103448
2007-04-11,191.34954002787424
2007-04-12,193.2157087051525
2007-04-13,194.4637470516713
2007-04-16,197.68522870282266
2007-04-17,197.47782041846406
2007-04-18,197.25698780644416
2007-04-19,196.24332553693563
2007-04-20,199.41358491203644
2007-04-23,198.96582831586196
2007-04-24,198.7640394412624
2007-04-25,202.0771703392235
2007-04-26,201.8929470282242
2007-04-27,201.9679030244095
2007-04-30,199.10896899007773
2007-05-01,199.45107170905828
2007-05-02,201.81157113159375
2007-05-03,203.15712228094708
2007-05-04,204.21130492821493
2007-05-07,204.8346056755464
2007-05-08,203.98880533247365
2007-05-09,204.92558736097698
2007-05-10,200.50398865063963
2007-05-11,203.53269323259153
2007-05-14,202.41082402179487
2007-05-15,201.57108630941485
2007-05-16,204.35349098200683
2007-05-17,203.84586158703996
2007-05-18,205.82360275195506
2007-05-21,206.79515590696187
2007-05-22,206.85480395148412
2007-05-23,206.1022969782713
2007-05-24,202.99399116341073
2007-05-25,203.62267330175646
2007-05-29,204.38742619225505
2007-05-30,206.65926768446815
2007-05-31,207.48291519082275
2007-06-01,209.1661643531043
2007-06-04,209.467883246718
2007-06-05,208.0774040896369
2007-06-06,205.07265873262216
2007-06-07,202.00193164891687
2007-06-08,202.1143390682628
2007-06-11,202.00736701532318
2007-06-12,199.5364072471624
2007-06-13,201.67784138737875
2007-06-14,203.42483460911023
2007-06-15,206.04279327762538
2007-06-18,205.83722445070833
2007-06-19,205.9184459802645
2007-06-20,202.05698742355622
2007-06-21,204.073714913765
2007-06-22,200.89052752816033
2007-06-25,199.96894072298548
2007-06-26,199.5151874108602
2007-06-27,200.88217657014332
2007-06-28,200.73554638735848
2007-06-29,200.6867825433611
2007-07-02,204.0064288143302
2007-07-03,205.4475437980836
2007-07-04,205.65913912212713
2007-07-05,206.3271306607302
2007-07-06,208.11894433585186
2007-07-09,208.74417526734936
2007-07-10,204.68764003683756
2007-07-11,206.1365661740207
2007-07-12,212.30572820680058
2007-07-13,214.04947787555992
2007-07-16,213.06901844326688
2007-07-17,213.32976974886017
2007-07-18,212.5850510661263
2007-07-19,214.97767860132927
2007-07-20,211.87869588749578
2007-07-23,213.38098722859877
2007-07-24,208.52699483401193
2007-07-25,208.95302452294447
2007-07-26,206.87219144231318
2007-07-27,205.8383943996451
2007-07-30,206.04060910419847
2007-07-31,206.0834432200125
2007-08-01,206.1822716842027
2007-08-02,206.19642588369226
2007-08-03,206.60561232174456
2007-08-06,206.55838488734028
2007-08-07,206.57283938938383
2007-08-08,207.8652780200273
2007-08-09,204.6701319491626
2007-08-10,204.91173495327638
2007-08-13,204.7970562011897
2007-08-14,204.84217619175269
2007-08-15,204.79533837039867
2007-08-16,204.51415884611225
2007-08-17,204.5435374664146
2007-08-20,204.56748204757648
2007-08-21,203.12016699473432
2007-08-22,205.10056372930666
2007-08-23,203.99811306611917
2007-08-24,208.07231918364465
2007-08-27,206.03318652627334
2007-08-28,202.68896996953103
2007-08-29,207.22792847820764
2007-08-30,207.2827609790083
2007-08-31,212.04999291742047
2007-09-03,212.1684767154751
2007-09-04,216.88197970026394
2007-09-05,212.4962457108948
2007-09-06,214.32338152315697
2007-09-07,208.29597689102627
2007-09-10,207.89021435169542
2007-09-11,213.20245928094687
2007-09-12,213.28978451115023
2007-09-13,215.17567478728188
2007-09-14,214.98919446824925
2007-09-17,213.45656751940112
2007-09-18,222.77528500660304
2007-09-19,224.8341583652927
2007-09-20,223.2702368615934
2007-09-21,225.44445201762224
2007-09-24,225.12780827002814
2007-09-25,225.6477986377343
2007-09-26,227.50547125416605
2007-09-27,229.56774214853505
2007-09-28,228.85195017710387
2007-10-01,234.01436386839657
2007-10-02,233.85609737730636
2007-10-03,231.3491586398585
2007-10-04,232.67109105347402
2007-10-05,238.3130355910247
2007-10-08,237.49592224917689
2007-10-09,240.53504463863675
2007-10-10,240.948911799619
2007-10-11,238.08482113936284
2007-10-12,241.88812410134838
2007-10-15,238.56333255965177
2007-10-16,235.96703391801944
2007-10-17,238.92973551109662
2007-10-18,239.75963213763117
2007-10-19,233.76252287916137
2007-10-22,234.30117923491642
2007-10-23,238.56367791207188
2007-10-24,237.21216377453086
2007-10-25,236.92058528192098
2007-10-26,241.34727551226877
2007-10-29,243.72809363053324
2007-10-30,241.45972784248764
2007-10-31,247.43212558357607
2007-11-01,240.68046138983158
2007-11-02,242.52056564106
2007-11-05,240.95982856876094
2007-11-06,244.48503371420415
2007-11-07,239.38122738390226
2007-11-08,238.15310159735085
2007-11-09,238.15527810987223
2007-11-12,236.39434454128826
2007-11-13,236.7985561988515
2007-11-14,237.35893579665984
2007-11-15,236.3116542551461
2007-11-16,235.9836052166121
2007-11-19,236.01427372175456
2007-11-20,236.69975299855076
2007-11-21,236.6738388420553
2007-11-22,236.6980294970223
2007-11-23,237.58385548412056
2007-11-26,237.63094631542535
2007-11-27,237.10885928614573
2007-11-28,244.0795524594542
2007-11-29,243.71665334382556
2007-11-30,244.55065820907612
2007-12-03,241.44343187527556
2007-12-04,239.77772377131444
2007-12-05,246.2936059024939
2007-12-06,251.42773167539886
2007-12-07,250.45561378090812
2007-12-10,252.79557916308022
2007-12-11,242.4100932888979
2007-12-12,246.49385621064795
2007-12-13,244.45485012960566
2007-12-14,240.11782278496347
2007-12-17,237.1110407810566
2007-12-18,236.58299235818038
2007-12-19,234.84849281088765
2007-12-20,234.89095185561342
2007-12-21,242.06895491109069
2007-12-24,245.3848784042637
2007-12-26,246.86437732663734
2007-12-27,241.46485512906358
2007-12-28,242.70069276272486
2007-12-31,239.50325138067876
2008-01-02,247.51490368907182
2008-01-03,247.43861725414206
2008-01-04,246.8800798834628
2008-01-07,246.74890455852574
2008-01-08,247.65459466110383
2008-01-09,248.35397139052637
2008-01-10,249.5372451219036
2008-01-11,249.34812026037363
2008-01-14,249.95155042234325
2008-01-15,248.94243443833392
2008-01-16,248.40343117064643
2008-01-17,248.34081923558773
2008-01-18,248.7666340375025
2008-01-21,248.78994153884344
2008-01-22,249.13670660301844
2008-01-23,249.03183421700876
2008-01-24,250.0092052185857
2008-01-25,250.12401100217411
2008-01-28,250.77691404212356
2008-01-29,251.19821430141695
2008-01-30,251.6233095793267
2008-01-31,252.50116658879645
2008-02-01,255.3050681635441
2008-02-04,252.33770759838706
2008-02-05,248.3672065111021
2008-02-06,248.3456587007625
2008-02-07,248.19193458675667
2008-02-08,248.88052724225378
2008-02-11,247.89644408803923
2008-02-12,249.86872582704487
2008-02-13,254.63833820076064
2008-02-14,250.79423269766355
2008-02-15,250.20211477489573
2008-02-18,250.5520840401822
2008-02-19,251.99131648626349
2008-02-20,254.5728589382642
2008-02-21,250.59098328405454
2008-02-22,252.1608121013296
2008-02-25,255.84529667385775
2008-02-26,258.93548516020275
2008-02-27,260.1643085228221
2008-02-28,257.3075013176317
2008-02-29,252.13136745350997
2008-03-03,252.57654370289964
2008-03-04,250.94208612909284
2008-03-05,252.81891390971725
2008-03-06,251.54113473560537
2008-03-07,251.3776858628529
2008-03-10,251.29456593201658
2008-03-11,253.4194661654635
2008-03-12,253.48192661863757
2008-03-13,253.90032630452325
2008-03-14,253.04119324127475
2008-03-17,253.24596666066645
2008-03-18,261.6403307200139
2008-03-19,258.0170876266567
2008-03-20,261.9377613006011
2008-03-24,269.1029036921972
2008-03-25,271.5136714466723
2008-03-26,268.5297858284542
2008-03-27,264.3297328906116
2008-03-28,261.4358116420999
2008-03-31,263.9579032191615
2008-04-01,279.0455403783149
2008-04-02,278.30802261131186
2008-04-03,278.69735582212877
2008-04-04,279.3931131276023
2008-04-07,280.2357699514147
2008-04-08,277.2583892634641
2008-04-09,273.74286072353834
2008-04-10,276.4193489326998
2008-04-11,267.1333196046787
2008-04-14,262.8912076493389
2008-04-15,263.8427552698896
2008-04-16,271.11233968099737
2008-04-17,270.2281346140769
2008-04-18,278.30246322271364
2008-04-21,278.1944466305612
2008-04-22,273.38786162355217
2008-04-23,276.33809239235813
2008-04-24,278.01878823997606
2008-04-25,279.10293907191726
2008-04-28,279.50278017838923
2008-04-29,278.1914719617142
2008-04-30,277.0909152935976
2008-05-01,285.44294772353703
2008-05-02,287.56029324891415
2008-05-05,286.02420440890864
2008-05-06,289.4609570780993
2008-05-07,281.5635782056224
2008-05-08,284.30291789213436
2008-05-09,281.50074933423383
2008-05-12,287.4791449443293
2008-05-13,287.1931652451278
2008-05-14,287.54329351689364
2008-05-15,294.0623215298377
2008-05-16,296.3172407411886
2008-05-19,295.9413912817055
2008-05-20,291.2344655925838
2008-05-21,287.09792068922553
2008-05-22,284.2132357220009
2008-05-23,279.9631798248475
2008-05-27,279.7957937121976
2008-05-28,280.161055068448
2008-05-29,280.13303308144134
2008-05-30,281.5964556068312
2008-06-02,277.29482953207525
2008-06-03,275.7618132443879
2008-06-04,277.5103953197916
2008-06-05,282.73728540906905
2008-06-06,276.1447121370857
2008-06-09,274.27384156232046
2008-06-10,273.88516740067166
2008-06-11,273.9058718148011
2008-06-12,273.9270669125431
2008-06-13,273.9480462468596
2008-06-16,273.8559088737661
2008-06-17,273.0555390177043
2008-06-18,271.8209953041556
2008-06-19,272.62205070207386
2008-06-20,271.5803046528272
2008-06-23,270.74001525263907
2008-06-24,270.9315737505331
2008-06-25,270.92463562140915
2008-06-26,272.4101857826345
2008-06-27,272.82145281592045
2008-06-30,272.8047986503005
2008-07-01,273.3904223894889
2008-07-02,273.6326372877783
2008-07-03,273.1580761160292
2008-07-04,273.17476941924343
2008-07-07,272.823810337312
2008-07-08,272.67684604023214
2008-07-09,272.9766031346308
2008-07-10,273.89005774268395
2008-07-11,274.62593435191917
2008-07-14,274.9710099985434
2008-07-15,275.0987631656063
2008-07-16,276.1287494116715
2008-07-17,276.4962508854935
2008-07-18,273.43696337369096
2008-07-21,274.22276310538615
2008-07-22,275.9072042619592
2008-07-23,277.808377465831
2008-07-24,269.4028581352109
2008-07-25,271.55915662367664
2008-07-28,267.41437859125375
2008-07-29,273.4470705005642
2008-07-30,277.87486706266236
2008-07-31,274.15865309606033
2008-08-01,271.2811847618328
2008-08-04,267.8613572444061
2008-08-05,278.3039377730366
2008-08-06,281.07755080518496
2008-08-07,275.7764842736915
2008-08-08,284.69542734764036
2008-08-11,288.25177669520474
2008-08-12,285.01222240053613
2008-08-13,283.5161235614948
2008-08-14,286.5157154785609
2008-08-15,287.19451844392387
2008-08-18,281.53855226235174
2008-08-19,277.2647805455162
2008-08-20,278.89796533072644
2008-08-21,278.73403524480045
2008-08-22,284.18708681491245
2008-08-25,278.8877617047962
2008-08-26,275.9148162297149
2008-08-27,277.2837822257916
2008-08-28,282.07195247126657
2008-08-29,277.5914620911237
2008-09-01,277.7252438322672
2008-09-02,277.0875741489882
2008-09-03,275.7732696767375
2008-09-04,272.5195514475577
2008-09-05,272.0801149964605
2008-09-08,275.29026028981616
2008-09-09,272.47583338036713
2008-09-10,272.0366812605014
2008-09-11,272.0537375290754
2008-09-12,272.06949937301073
2008-09-15,272.07824446408773
2008-09-16,272.0875296741723
2008-09-17,276.18218959103245
2008-09-18,274.80320121209155
2008-09-19,290.0325332836324
2008-09-22,288.5424807642911
2008-09-23,288.1041249040658
2008-09-24,287.2733132291545
2008-09-25,288.8539252689988
2008-09-26,288.52482195552756
2008-09-29,290.0488444743986
2008-09-30,287.72357609222263
2008-10-01,288.19810387821934
2008-10-02,286.3158868624722
2008-10-03,286.45527911085674
2008-10-06,287.3357787143864
2008-10-07,288.89415880819155
2008-10-08,290.0154651458577
2008-10-09,290.2700310022202
2008-10-10,289.80617106225156
2008-10-13,289.80858611360173
2008-10-14,289.81128869366376
2008-10-15,289.8135887832908
2008-10-16,289.8185915178866
2008-10-17,289.82756209300925
2008-10-20,289.83929320839843
2008-10-21,289.8518874161109
2008-10-22,289.8635044956159
2008-10-23,289.8739717891355
2008-10-24,289.88340419607175
2008-10-27,289.8918016123651
2008-10-28,289.90042934455596
2008-10-29,289.9069290962182
2008-10-30,301.9521521858286
2008-10-31,306.9298971432915
2008-11-03,306.29853620055036
2008-11-04,332.16200929855205
2008-11-05,301.946271081076
2008-11-06,295.56619617639734
2008-11-07,299.6766831296371
2008-11-10,300.7271389543464
2008-11-11,298.2745694389298
2008-11-12,297.1215416903892
2008-11-13,303.65008400260103
2008-11-14,303.2978378131728
2008-11-17,302.88684374311237
2008-11-18,302.7992461254304
2008-11-19,302.6414815506155
2008-11-20,303.3956421367969
2008-11-21,306.8177700053151
2008-11-24,308.12331437544617
2008-11-25,308.098984708038
2008-11-26,319.8103619566409
2008-11-27,319.8045716557762
2008-11-28,321.9045950791286
2008-12-01,314.6723915429987
2008-12-02,315.49673870079187
2008-12-03,322.6566376331338
2008-12-04,316.661250440689
2008-12-05,332.30657125046326
2008-12-08,358.84493080996407
2008-12-09,348.14842021987
2008-12-10,361.256016690665
2008-12-11,343.5441540642916
2008-12-12,349.02551146678036
2008-12-15,341.6432134863872
2008-12-16,374.8557973362831
2008-12-17,368.2904616805578
2008-12-18,354.974429288089
2008-12-19,356.17053959236824
2008-12-22,346.2478587087554
2008-12-23,344.92212915871755
2008-12-24,346.2940033747311
2008-12-26,345.6892655894698
2008-12-29,343.5427127475405
2008-12-30,356.73750858419965
2008-12-31,364.15185336905097
2009-01-02,399.3089351053526
2009-01-05,397.54087406486036
2009-01-06,405.94370838423407
2009-01-07,381.1834363341648
2009-01-08,384.26505746382804
2009-01-09,368.75548310016234
2009-01-12,362.16631451451394
2009-01-13,360.8304177045235
2009-01-14,360.20079849239727
2009-01-15,360.20222786066654
2009-01-16,360.20387164070445
2009-01-19,360.2055154282437
2009-01-20,360.8854766276539
2009-01-21,360.62909582617584
2009-01-22,360.92978666196336
2009-01-23,363.68201185719965
2009-01-26,363.9757362807949
2009-01-27,363.58029334525503
2009-01-28,378.8491943906174
2009-01-29,370.43922556730104
2009-01-30,370.1502324632797
2009-02-02,368.84152306354923
2009-02-03,372.17199189024086
2009-02-04,374.35141115590784
2009-02-05,383.2148398520593
2009-02-06,403.29309619111166
2009-02-09,404.35978644788884
2009-02-10,388.2025136160229
2009-02-11,391.033353438935
2009-02-12,389.6934044741156
2009-02-13,384.6219905064819
2009-02-16,383.9649238964043
2009-02-17,383.0971611191742
2009-02-18,384.11781531429733
2009-02-19,383.3275773162652
2009-02-20,384.74479283354214
2009-02-23,384.69943095281985
2009-02-24,382.6136575398128
2009-02-25,381.51690343175153
2009-02-26,381.45754599892393
2009-02-27,381.16119494043687
2009-03-02,380.5195061464492
2009-03-03,380.5235076410399
2009-03-04,380.5272826758379
2009-03-05,380.53030273368194
2009-03-06,380.5330963093531
2009-03-09,380.536116413337
2009-03-10,384.53958103948634
2009-03-11,384.5424070258746
2009-03-12,402.85973121340123
2009-03-13,408.4062971621255
2009-03-16,404.50119968658083
2009-03-17,426.928898128466
2009-03-18,442.51362375336305
2009-03-19,436.20487779624176
2009-03-20,421.8695380990673
2009-03-23,473.93049231141345
2009-03-24,454.5516985206116
2009-03-25,461.7066537615583
2009-03-26,484.40710969959207
2009-03-27,463.34103132091957
2009-03-30,432.5041003087905
2009-03-31,444.88951333393385
2009-04-01,460.2005473108106
2009-04-02,489.45329902083216
2009-04-03,501.3538912742857
2009-04-06,494.15892927672905
2009-04-07,469.1399304625542
2009-04-08,481.2456187973942
2009-04-09,516.7395099740132
2009-04-13,518.1706040248496
2009-04-14,502.7644430857122
