strategy,cagr,ann_volatility,sharpe,max_drawdown,calmar,end_$,rebalances,trading_costs_total,funding_costs_total,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x,tier2_entries,tier3_entries,lead_only_days,guard_blocked_days,pct_cash,simulation
Guarded A5/B25 SMA20 Lead (max 1x),0.04502314121496287,0.10605156686343234,-0.0008802923721969421,-0.22432613258974837,0.2007039514085592,152.80873129701155,262,31.431896752483848,0.0,33.92857142857143,66.07142857142857,0.0,0.0,1,1,350,839,33.96825396825397,10
Guarded A5/B25 SMA20 Lead (max 1x),0.21488384955787265,0.11256672652140691,1.4671656202059853,-0.1499849213914884,1.4327030181719804,653.7384388413279,186,40.229947935274815,0.0,29.404761904761905,70.5952380952381,0.0,0.0,6,3,228,672,29.404761904761905,11
Guarded A5/B25 SMA20 Lead (max 1x),0.18684241465624374,0.11235664524212208,1.2582474642833843,-0.13008606794501862,1.4362984261713054,521.8278377632547,179,35.58103573928755,0.0,33.65079365079365,66.34920634920634,0.0,0.0,2,1,284,805,33.65079365079365,12
Guarded A5/B25 SMA20 Lead (max 1x),0.10488363426360481,0.116593617316081,0.5152231388369426,-0.2394082310547422,0.4380953562102988,261.583371033098,262,35.69948781516198,0.0,30.555555555555557,69.44444444444444,0.0,0.0,3,2,322,709,30.595238095238095,13
Guarded A5/B25 SMA20 Lead (max 1x),0.14419485511610963,0.11028427368460057,1.0321479942938494,-0.14218227123845112,1.014154956592888,366.55947782883464,216,49.13869037563513,0.0,29.20634920634921,70.7936507936508,0.0,0.0,5,2,253,661,29.246031746031747,14
Guarded A5/B25 SMA20 Lead (max 1x),0.14549356650367873,0.09979576550742088,1.0746159955700763,-0.15081606513523144,0.9647086759173819,370.59462288905837,222,41.79586066091537,0.0,32.57936507936508,67.42063492063492,0.0,0.0,4,4,318,766,32.61904761904762,15
Guarded A5/B25 SMA20 Lead (max 1x),0.12462474473735607,0.10863417563201995,0.8234609939304183,-0.17852720843721062,0.6980714358796886,310.33895788860946,220,42.35868123104629,0.0,30.158730158730158,69.84126984126983,0.0,0.0,2,3,300,708,30.1984126984127,16
Guarded A5/B25 SMA20 Lead (max 1x),0.15313345644084775,0.11776543795597089,0.9748468146309242,-0.18084837156911607,0.8467505408657975,395.14868706690874,221,44.739867611943026,0.0,30.833333333333336,69.16666666666667,0.0,0.0,5,2,282,728,30.873015873015873,17
Guarded A5/B25 SMA20 Lead (max 1x),0.09628125657141173,0.11223666281582378,0.5258945480695367,-0.23062357844281248,0.4174822766237083,242.57697175867884,252,38.75862732127888,0.0,29.28571428571429,70.71428571428572,0.0,0.0,3,1,334,696,29.325396825396826,18
Guarded A5/B25 SMA20 Lead (max 1x),0.07448943450382073,0.10766826140678448,0.3194235137945752,-0.1818733034337213,0.40956772158133886,199.84581663729608,216,32.405141343279745,0.0,39.523809523809526,60.476190476190474,0.0,0.0,1,1,297,959,39.56349206349206,19
Guarded A5/B25 SMA20 Lead (max 1x),0.12930261480142335,0.12297811266841387,0.7348236730004166,-0.20674842850851063,0.6254103875623931,323.0234168027623,224,38.46395069848763,0.0,33.17460317460317,66.82539682539682,0.0,0.0,2,1,246,815,33.214285714285715,20
Guarded A5/B25 SMA20 Lead (max 1x),0.12521622353462192,0.11580227467049278,0.7640443181017926,-0.18419186826927333,0.6798140694874006,311.91774990667636,236,40.15997116065559,0.0,32.817460317460316,67.18253968253968,0.0,0.0,4,2,327,768,32.857142857142854,21
Guarded A5/B25 SMA20 Lead (max 1x),0.10076916828763283,0.11680935749064023,0.6089012360497713,-0.24577746588860272,0.41000165708155645,252.33232814341332,256,47.25379111125945,0.0,33.17460317460317,66.82539682539682,0.0,0.0,3,3,304,806,33.214285714285715,22
Guarded A5/B25 SMA20 Lead (max 1x),0.18220245984992411,0.11303385151617328,1.3000386358253795,-0.1261093088995353,1.4447978617904829,502.46879226116965,198,47.84402179158585,0.0,27.500000000000004,72.5,0.0,0.0,3,0,291,624,27.53968253968254,23
