simulation,cagr,ann_volatility,sharpe,max_drawdown,end_$,rebalances,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x,tier2_entries,tier3_entries,worst_daily_return
83,0.22110469618149753,0.32532887423799844,3.4718930899394738,-0.3917920181587076,680.5826220449301,332,43.2936507936508,0.31746031746031744,10.555555555555555,45.83333333333333,2,3,-0.08921163497519607
84,0.2311255357547095,0.2809429542143405,3.280346969310074,-0.3615982667328471,736.4380373060178,296,39.8015873015873,16.150793650793652,3.6111111111111107,40.43650793650794,3,2,-0.09827831296621871
85,0.34362612795981584,0.2958863637470443,3.679215301037655,-0.31855348323115784,1712.5398166955958,295,42.698412698412696,5.753968253968254,8.174603174603174,43.37301587301587,3,2,-0.08387475687727335
86,0.2295047385758855,0.23896891920281507,3.106491766253227,-0.28304370653576205,727.1342537761401,324,41.94444444444444,34.32539682539682,11.587301587301587,12.142857142857142,3,1,-0.08889918697225317
87,0.3587627072237083,0.2600760718897647,3.5870101002099384,-0.25384555146461774,1908.069294107888,290,38.095238095238095,25.833333333333336,7.222222222222221,28.849206349206348,2,2,-0.10543308670169715
88,0.33013787898660696,0.2783808276121292,3.567110386978589,-0.29734948383880955,1553.6473880454566,310,40.55555555555556,16.428571428571427,14.920634920634921,28.095238095238095,4,3,-0.10583369511395992
89,0.229839195808486,0.23528070340098864,3.680891359816561,-0.2474901360385827,729.0454485400425,332,41.388888888888886,16.46825396825397,17.658730158730158,24.484126984126984,3,2,-0.076088619151842
90,0.18552411733900787,0.2180672816595675,3.435121046958884,-0.3541521146168805,511.6097180563748,300,39.64285714285714,17.936507936507937,29.563492063492063,12.857142857142856,3,1,-0.10539306332320113
91,0.24325823930508816,0.19598848907058386,3.42703115659886,-0.27516141576525116,809.5423276009983,314,38.611111111111114,35.67460317460318,22.063492063492063,3.650793650793651,3,1,-0.10420345304201437
92,0.31535056522453986,0.2679305235959105,3.4877490664660504,-0.29054889279416257,1394.7482299563555,312,45.23809523809524,14.682539682539684,12.023809523809524,28.055555555555557,3,2,-0.08797329718820528
93,0.30149905368763275,0.2115999024056025,3.804005293490742,-0.3967624657822573,1259.2853773755073,287,37.38095238095238,27.976190476190478,16.03174603174603,18.61111111111111,3,1,-0.06747703621940904
94,0.31598766336587825,0.15256591594741414,3.948871442973033,-0.1671904132985368,1401.281635000057,266,37.023809523809526,44.166666666666664,18.80952380952381,0.0,3,0,-0.041029325534079605
95,0.3294419135335467,0.3368544489470395,3.658481802018648,-0.2216553766293745,1545.819769025461,323,42.26190476190476,1.9047619047619049,0.7142857142857143,55.11904761904762,1,1,-0.13382955563739318
96,0.3298522074172634,0.26916203416558626,3.2487658542290294,-0.34077671608212085,1550.430112178651,288,41.388888888888886,24.444444444444443,5.238095238095238,28.92857142857143,2,3,-0.1581090394291522
97,0.23061012834216155,0.15375354755755688,3.7519673274750067,-0.14104374603934547,733.4679643459775,279,35.317460317460316,31.825396825396822,32.857142857142854,0.0,5,0,-0.05923646856404207
98,0.32379071445317265,0.1616330615776526,4.30095531333394,-0.25606376925819296,1483.5572068889226,290,33.29365079365079,37.34126984126984,29.365079365079367,0.0,3,0,-0.03699733389146641
99,0.3106297009498207,0.2657316725937381,3.5061903894780793,-0.2364868572767458,1347.1805449539074,333,41.46825396825397,12.896825396825399,31.98412698412698,13.65079365079365,3,2,-0.07676754816801445
100,0.3499279096091188,0.22143428200813467,3.5012005488051177,-0.20935827201533508,1791.6479099727865,257,37.976190476190474,29.563492063492063,12.817460317460316,19.642857142857142,4,3,-0.0674770362194097
101,0.30264091759176237,0.19736637779604455,3.951469500955339,-0.3368473844393078,1269.9885423353305,305,36.74603174603175,34.44444444444444,16.746031746031743,12.063492063492063,4,1,-0.06616684146146841
102,0.330918576767673,0.24307737222129958,3.064940456177333,-0.20167304377503115,1562.4702696723962,313,33.41269841269841,47.14285714285714,6.071428571428571,13.373015873015873,2,1,-0.15810903942915153
103,0.31544876508462427,0.2528813432539543,3.457913501679823,-0.2811622660891975,1395.7534805021237,328,40.595238095238095,26.626984126984127,13.61111111111111,19.166666666666668,2,1,-0.12842637692605924
104,0.36015659294996594,0.26452028404287814,3.523309201851485,-0.24468113853722512,1927.043973187393,304,39.88095238095239,16.904761904761905,16.984126984126984,26.23015873015873,2,2,-0.08342722987464764
105,0.2813875329603486,0.1967393517517872,3.594187388335433,-0.24668754242520793,1083.556255863262,313,37.142857142857146,35.1984126984127,21.071428571428573,6.587301587301588,3,1,-0.09207978390738393
106,0.24758072698475075,0.2823666361280332,3.1949991759275127,-0.2972295866773085,837.1176612821271,333,44.642857142857146,13.80952380952381,22.142857142857142,19.404761904761905,2,2,-0.1284263769260589
107,0.43022359189226633,0.2588959208534672,3.6050872330331045,-0.2971875927355076,3129.152932314833,273,37.817460317460316,23.095238095238095,11.190476190476192,27.8968253968254,2,1,-0.09695201299837522
108,0.2291769798699832,0.2915310893706991,3.570776611642125,-0.46152454973486434,725.2656948044652,345,45.51587301587301,9.880952380952381,7.579365079365079,37.023809523809526,3,3,-0.12515532893886164
109,0.3276044290452562,0.16560495432752162,3.895819590807592,-0.23762341846821525,1525.3229217558887,282,35.35714285714286,37.34126984126984,27.3015873015873,0.0,5,0,-0.04862400016516885
110,0.3508045205144805,0.15249227127434872,4.164148581194258,-0.1381557525210212,1802.9079006826228,268,35.23809523809524,42.579365079365076,22.18253968253968,0.0,3,0,-0.044910219910693217
111,0.35266435320451683,0.26272160760564217,3.5819233811448643,-0.2560559028602261,1827.0075988058402,308,43.37301587301587,17.5,16.666666666666664,22.460317460317462,4,2,-0.10451325381922366
112,0.43095767385911854,0.31717411098143466,3.6966430606283858,-0.41046517070612015,3144.6875537343935,336,41.86507936507937,10.158730158730158,13.76984126984127,34.20634920634921,3,2,-0.08937111275631184
113,0.3604191860391237,0.2700182074347724,3.2558465350821413,-0.3730269545454561,1930.6374727780308,282,39.48412698412698,19.960317460317462,21.19047619047619,19.365079365079367,3,2,-0.10583369511395992
114,0.32442408512696264,0.23649461495583673,3.5864001038170668,-0.27849387277369064,1490.4217362279867,336,37.182539682539684,30.238095238095237,14.801587301587302,17.77777777777778,3,3,-0.10451325381922366
115,0.3300224774335714,0.23339313098936953,3.844354146996626,-0.2630648952371371,1552.3469987836052,310,36.86507936507937,23.61111111111111,16.38888888888889,23.134920634920636,3,1,-0.061641250730469326
116,0.2457549637288683,0.20418316844569273,3.635683531388844,-0.3948585179282608,825.3691278726104,303,36.82539682539683,28.015873015873016,23.730158730158728,11.428571428571429,3,1,-0.08886203110831181
117,0.17546964920833186,0.22603356942425484,3.736497336832527,-0.5002409413055706,471.237968700332,320,42.579365079365076,15.476190476190476,21.349206349206348,20.595238095238095,4,2,-0.05267708721725095
118,0.4555612995395282,0.27232933850496555,3.224251394643988,-0.2107065424110932,3707.064685855565,282,39.6031746031746,33.05555555555556,6.746031746031746,20.595238095238095,2,2,-0.10451325381922366
119,0.3903928750941148,0.23478201885724245,3.803424214579853,-0.22751056223322785,2382.5644455895117,336,39.44444444444444,22.896825396825395,29.523809523809526,8.134920634920634,5,1,-0.08929524361079899
120,0.23324336280538827,0.1615456499465978,3.8076894582232623,-0.1892381957796244,748.7556605286331,300,37.023809523809526,38.96825396825397,19.087301587301585,4.920634920634921,2,1,-0.05716144022653612
121,0.32482077513888696,0.282425966541711,3.28974555962432,-0.3769492523079466,1494.7355857020034,327,41.785714285714285,18.134920634920633,20.27777777777778,19.8015873015873,2,1,-0.11482686346025879
122,0.29700033003428516,0.27458024703947553,3.305604862264811,-0.44942037745267904,1217.899324681139,294,40.75396825396825,21.03174603174603,6.746031746031746,31.46825396825397,2,2,-0.10583369511395992
123,0.1572566080403679,0.2027394075075553,3.5250453838955575,-0.27536640325287076,405.3126086103313,330,41.70634920634921,21.349206349206348,28.888888888888886,8.055555555555555,3,1,-0.08337141568997904
124,0.28530608254550005,0.24125892482703057,3.709327391143725,-0.3090441313608162,1115.961598413302,330,39.32539682539682,15.595238095238095,32.857142857142854,12.222222222222221,4,1,-0.08387475687727368
125,0.29819741603965877,0.24335748461170392,3.279285333472511,-0.24808122702345692,1228.7911328853886,291,39.682539682539684,22.142857142857142,23.76984126984127,14.404761904761903,3,1,-0.18073130220431588
126,0.247903681602766,0.31386643503815315,3.3961268647632514,-0.3354010062633768,839.2113618738105,306,40.87301587301587,9.444444444444445,2.301587301587302,47.38095238095238,2,3,-0.15810903942915186
127,0.29664997043149066,0.2375197170618552,3.983605673964821,-0.30727542060757956,1214.7279552831558,344,43.492063492063494,11.34920634920635,28.809523809523807,16.349206349206348,2,1,-0.054651706735363535
128,0.30076145463792625,0.22838247714183393,3.7957243358957458,-0.47003252691364633,1252.4146112429955,295,38.41269841269842,20.0,19.761904761904763,21.825396825396826,3,1,-0.06324016638875893
129,0.2805100248588184,0.2804319580639245,3.584571588784413,-0.30837316555969857,1076.4161457572238,324,41.34920634920635,10.634920634920634,19.087301587301585,28.92857142857143,4,2,-0.10451325381922366
130,0.32960511630656897,0.31118697034754167,3.3908166216768802,-0.34012304970418683,1547.6521532325924,307,42.97619047619048,15.753968253968253,0.0,41.269841269841265,0,2,-0.15810903942915186
131,0.2543231306444458,0.23284308090417255,3.745458970735049,-0.47444850954115647,881.8142993958737,343,39.04761904761905,27.1031746031746,16.46825396825397,17.38095238095238,2,2,-0.12842637692605857
132,0.29987115844033574,0.28871769349254944,3.20934273954804,-0.3167890234314908,1244.1662346384778,306,38.452380952380956,17.182539682539684,16.904761904761905,27.460317460317462,2,1,-0.15810903942915186
133,0.18841341046137527,0.17312410531047634,3.710639946248941,-0.3058817317785559,523.7707782004744,317,37.301587301587304,25.753968253968253,36.94444444444444,0.0,3,0,-0.06484746502933472
134,0.30950321879686626,0.25529379102378813,3.6108498335092865,-0.29170085548263736,1336.0472180355016,322,41.785714285714285,21.825396825396826,16.150793650793652,20.238095238095237,1,1,-0.0749708011653807
135,0.3891851372655719,0.2660862805861067,3.5570248859532785,-0.37307114084068027,2362.6660758938565,272,38.452380952380956,26.071428571428573,0.5952380952380952,34.88095238095238,2,2,-0.10543308670169749
136,0.3317788079831736,0.2794419310603512,2.9901384864624077,-0.32320134075760143,1572.2439661275976,282,40.476190476190474,28.174603174603174,0.873015873015873,30.476190476190478,1,2,-0.15810903942915153
137,0.1841027056813327,0.27304363116581415,3.5597193012383634,-0.31873814541071155,505.7203877882896,339,40.1984126984127,14.007936507936508,9.920634920634921,35.87301587301587,2,3,-0.12096682038181433
138,0.27051315838246337,0.22233249259335816,3.9050407264981475,-0.2554051480499106,997.9993035900357,318,41.62698412698413,7.261904761904763,33.25396825396825,17.857142857142858,3,2,-0.0726098446813353
139,0.38791522474538565,0.25634370771414733,3.4367063862675526,-0.28539332621115876,2341.9041187491634,277,37.698412698412696,28.730158730158728,8.65079365079365,24.92063492063492,2,1,-0.10539306332320113
140,0.37322790427455943,0.25206809061586266,3.3338463052127794,-0.22108085857734658,2113.3856451223483,284,38.21428571428571,23.88888888888889,21.428571428571427,16.46825396825397,4,2,-0.1284263769260589
141,0.312470891908047,0.23218402479994496,3.530691998500764,-0.2940028135612776,1365.5566700332947,326,35.595238095238095,33.88888888888889,8.055555555555555,22.460317460317462,2,2,-0.069665978736661
142,0.21115023666011923,0.2529811403468141,3.39678504956579,-0.2612406792754347,628.8874801840047,313,44.48412698412698,10.674603174603174,20.674603174603174,24.166666666666668,3,2,-0.10539306332320135
143,0.3539254107276708,0.1941578427910336,3.4630436532364275,-0.1965944643711305,1843.5122381631218,306,33.69047619047619,48.13492063492063,18.174603174603174,0.0,4,0,-0.08831117018718036
144,0.35407832492294133,0.32610194797440617,3.4140348854570903,-0.29052441843907173,1845.522627436809,304,43.69047619047619,5.912698412698412,6.031746031746032,44.36507936507936,1,1,-0.1324799100426954
145,0.27790919623997046,0.20098709455454195,3.349257187950972,-0.17597951136297874,1055.5007822658995,301,37.142857142857146,35.91269841269841,18.80952380952381,8.134920634920634,3,1,-0.10539306332320135
146,0.20652561682486725,0.2533451137410321,3.427809765326774,-0.4050481515377948,606.0915332625135,345,41.46825396825397,22.857142857142858,6.428571428571428,29.246031746031747,2,2,-0.08797329718820494
147,0.2596206519239077,0.25159844504189083,3.5577828813366503,-0.4179391935908079,918.4206133164022,322,40.27777777777778,16.746031746031743,31.23015873015873,11.746031746031745,2,1,-0.09620415519423153
148,0.3235130298630797,0.2129962150630183,3.9029664536410453,-0.22945183782275894,1480.5565825517479,305,37.93650793650794,37.34126984126984,0.4365079365079365,24.285714285714285,2,2,-0.06347344621826527
149,0.1515609011957395,0.20318196357797272,3.4257334669801742,-0.4147687541219834,386.46530888170895,294,38.492063492063494,37.65873015873016,0.0,23.84920634920635,0,1,-0.06731118432377897
150,0.36893651127374416,0.29752063446937704,3.5692807802888846,-0.25228620664189727,2050.5016687308976,312,42.26190476190476,13.492063492063492,12.420634920634921,31.825396825396822,1,1,-0.07251497267400342
151,0.2274845759872799,0.21535994728114075,3.3473888313129434,-0.26948605940518583,715.6855836855511,291,37.142857142857146,38.96825396825397,5.555555555555555,18.333333333333332,1,1,-0.073672294675205
152,0.32796934406526734,0.3055881126380573,3.514389113730226,-0.3385823521994669,1529.373995416786,264,43.2936507936508,0.4761904761904762,0.03968253968253968,56.19047619047619,1,1,-0.10583369511395958
153,0.22477146733147646,0.2524616967734358,3.263535244934405,-0.46600353576059556,700.5641219145487,279,38.53174603174603,19.642857142857142,19.007936507936506,22.817460317460316,3,1,-0.12842637692605857
154,0.32425354608650037,0.2019683034516238,3.652655189818685,-0.19421984434447967,1488.5706231800887,290,39.007936507936506,29.365079365079367,29.841269841269842,1.7857142857142856,4,1,-0.073414293764448
155,0.143531143686779,0.27641100238281535,3.457774747349226,-0.5288126931330838,361.22864989486715,338,47.26190476190476,13.293650793650794,0.0,39.44444444444444,0,1,-0.10451325381922333
156,0.31805291945341696,0.3674965466820579,3.068960013426008,-0.47776875978163047,1422.6497536541046,311,41.785714285714285,8.928571428571429,4.2063492063492065,45.07936507936508,2,2,-0.13247991004269608
157,0.4267683541014635,0.3347277431042622,3.32659895773319,-0.28875627583812685,3056.9531848941438,300,41.19047619047619,10.714285714285714,3.134920634920635,44.96031746031746,3,3,-0.10543308670169749
158,0.29687994389250383,0.25287332210765223,3.0729892835931154,-0.22296013626049555,1216.8087828232503,312,41.904761904761905,21.904761904761905,29.523809523809526,6.666666666666667,4,1,-0.10539306332320135
159,0.21633022057743267,0.23417815119200575,3.424777547761669,-0.3260102538178487,655.3310302757658,289,40.95238095238095,21.746031746031747,6.507936507936509,30.793650793650794,3,2,-0.056003696753707685
160,0.2593138859287054,0.17937367731832934,3.7420159554624015,-0.1600598833691564,916.2642570560294,297,39.523809523809526,27.81746031746032,24.682539682539684,7.976190476190475,2,1,-0.07053258245730389
161,0.3443137102199425,0.21362165346871467,3.6991727790214117,-0.3722875118099154,1721.0163309503278,298,38.37301587301587,29.00793650793651,24.404761904761905,8.214285714285714,5,1,-0.07136560567514237
162,0.335387327840283,0.22806465714642885,3.0881015675477004,-0.21960540468316467,1613.8427956609205,300,35.15873015873016,40.91269841269841,20.555555555555554,3.373015873015873,3,1,-0.13247991004269574
163,0.25326538561617085,0.32148563120337587,3.1505439248278226,-0.39412520375607574,874.6638392126118,280,43.611111111111114,3.3333333333333335,2.3412698412698414,50.71428571428571,1,1,-0.10917429124699098
164,0.28986571483302703,0.29006007773278397,3.3046152771692845,-0.40294559979997085,1154.7600683151472,326,38.17460317460317,15.634920634920634,25.158730158730158,21.03174603174603,3,1,-0.12515532893886097
165,0.24652599621994553,0.24197473001199568,3.311463171183434,-0.43419293642906986,830.312463753339,300,41.269841269841265,24.00793650793651,20.634920634920633,14.087301587301587,4,1,-0.1011050735599059
166,0.37126292367604297,0.2560846955665416,3.9228348051338564,-0.31323361246752185,2084.380384585327,302,42.53968253968254,4.642857142857143,26.904761904761905,25.912698412698415,3,1,-0.10583369511395958
167,0.2779635723729308,0.1793804627950879,3.9672710202131674,-0.2319903554466251,1055.934308829971,297,35.992063492063494,37.53968253968254,12.738095238095237,13.730158730158731,3,2,-0.05160355880772098
168,0.43440753313209246,0.2682142370766471,3.3365625500063607,-0.2721952759596591,3218.6232374807455,279,40.15873015873016,18.373015873015873,16.349206349206348,25.11904761904762,3,2,-0.12842637692605924
169,0.2729435118157324,0.15397375789042925,3.7223163300764126,-0.17289850323485081,1016.5767266955148,300,34.682539682539684,48.69047619047619,16.626984126984127,0.0,2,0,-0.061377289800723496
170,0.20873059755169066,0.25589547259205336,3.7069491539431914,-0.4736851967396495,616.8663744772783,313,41.82539682539683,9.444444444444445,15.03968253968254,33.69047619047619,3,2,-0.0634734462182646
171,0.31963595012969637,0.3301695945326687,3.6079516888543983,-0.404477575625241,1439.225786521912,323,41.42857142857143,7.182539682539682,1.4682539682539681,49.920634920634924,1,1,-0.12096682038181433
172,0.20411549114112493,0.26177546936288837,3.277823551011823,-0.31071724117497856,594.5074764846138,292,42.06349206349206,14.404761904761903,14.761904761904763,28.76984126984127,2,1,-0.13382955563739285
173,0.2592318272230629,0.22237930193513258,3.3460184884043156,-0.24912690245078867,915.6882100709804,313,40.43650793650794,32.73809523809524,10.476190476190476,16.349206349206348,2,1,-0.10539306332320135
174,0.49157092221608534,0.23881233576593208,3.694635947568438,-0.2567624342026442,4693.095168311133,293,36.666666666666664,36.15079365079365,10.158730158730158,17.023809523809526,3,2,-0.1284263769260589
175,0.21959114488290354,0.21645787362272936,3.425964015653257,-0.24760595941083186,672.4848285418553,368,41.70634920634921,27.26190476190476,25.555555555555554,5.476190476190476,3,1,-0.0888991869722525
176,0.3162622116969118,0.1809485836538962,3.6743677587882986,-0.17535220554729247,1404.1055606380103,283,38.452380952380956,34.285714285714285,27.26190476190476,0.0,5,0,-0.06627288408083452
177,0.24309232933365932,0.22771712044828588,3.5489919224703916,-0.24835014136925695,808.5003246989128,297,42.142857142857146,19.88095238095238,14.246031746031745,23.730158730158728,2,2,-0.08651754706118298
178,0.3613337810145323,0.3353317461573533,2.673903185374883,-0.32320134075760215,1943.200344671644,282,40.07936507936508,23.214285714285715,16.071428571428573,20.634920634920633,3,1,-0.15810903942915253
179,0.2755909094696527,0.23955837534115929,3.7648287752457223,-0.3095008938051163,1037.1654348872294,326,39.166666666666664,22.063492063492063,9.325396825396826,29.444444444444446,3,2,-0.10543308670169782
180,0.21630625524184643,0.2583122625666199,3.2565138154762767,-0.40629250300471736,655.2064283844269,272,42.65873015873016,11.468253968253968,15.119047619047619,30.753968253968257,2,2,-0.11013344461492407
181,0.25873119290213054,0.21818061543290146,3.6894001524813556,-0.2466069306830723,912.1808147806743,332,39.920634920634924,25.357142857142854,24.047619047619047,10.674603174603174,5,1,-0.07166602335343954
182,0.2799666376582972,0.21109695562367525,3.7589654998470143,-0.27327564094776924,1072.015884152127,333,37.22222222222222,35.0,13.968253968253968,13.80952380952381,3,1,-0.07053258245730389
183,0.21974853721995524,0.19098483237292158,3.7698357882951443,-0.24970510566033138,673.3228654605301,327,34.04761904761905,25.753968253968253,40.1984126984127,0.0,4,0,-0.050679846631842516
184,0.19232186841525856,0.23931218186117403,3.3814194003631397,-0.32311095866197703,540.6337454636853,302,45.23809523809524,17.817460317460316,10.674603174603174,26.269841269841272,1,1,-0.09008440147406616
185,0.3408031063764767,0.2982097626769554,3.6889024697807353,-0.2769477276214506,1678.1284684769769,321,41.15079365079365,5.119047619047619,14.603174603174605,39.12698412698413,4,3,-0.10583369511396025
186,0.3309367762813511,0.25909711231165866,3.565655275258921,-0.22736853316386432,1562.6764820089195,299,37.579365079365076,25.198412698412696,1.150793650793651,36.07142857142857,1,1,-0.15810903942915153
187,0.2324594956423056,0.27993044618711854,3.321244641775039,-0.4778355729939767,744.1752017634992,337,41.98412698412699,16.865079365079367,16.984126984126984,24.166666666666668,3,3,-0.15810903942915186
188,0.37092869836900055,0.2613146131766529,3.0760791535054706,-0.23012855830201678,2079.4825213737245,289,36.388888888888886,26.38888888888889,32.38095238095238,4.841269841269842,5,1,-0.13247991004269608
189,0.2969615664282115,0.19288099550787907,3.1882083090319266,-0.2452389522710795,1217.5480812359885,279,40.039682539682545,35.75396825396825,19.325396825396826,4.880952380952381,1,1,-0.06840472642565887
190,0.2889895938885403,0.16906874746553388,3.9091855944890295,-0.25609829635260656,1147.2125426938176,278,37.77777777777778,27.8968253968254,34.32539682539682,0.0,4,0,-0.04831395003657413
191,0.3820441580863203,0.27821291631041195,3.4220463691151575,-0.25930264664808356,2248.0272107171872,298,38.84920634920635,18.015873015873016,17.22222222222222,25.912698412698415,4,2,-0.10583369511395958
192,0.3131395801333905,0.278626123202057,3.534113930307851,-0.41811785154013764,1372.2859701050077,277,42.42063492063492,10.396825396825397,5.873015873015873,41.30952380952381,1,1,-0.08387475687727335
193,0.30334766201888197,0.23613518852296167,3.6878109764612517,-0.3546036878733383,1276.6539356105684,285,37.61904761904762,16.03174603174603,19.325396825396826,27.023809523809522,4,1,-0.10583369511395992
194,0.4357987895352009,0.23888846110990714,3.4099954502791654,-0.19056465943241,3248.878181573382,281,33.13492063492063,42.26190476190476,10.476190476190476,14.126984126984127,3,1,-0.10583369511395992
195,0.20214693014219498,0.15302576011345262,3.929523574931966,-0.21782152689198336,585.1934434178294,321,35.27777777777778,41.94444444444444,22.77777777777778,0.0,3,0,-0.07027946520851958
196,0.36544330434480043,0.31705142717039475,3.3355794197849082,-0.329839699650037,2000.557909087366,279,44.166666666666664,6.746031746031746,5.119047619047619,43.96825396825397,2,2,-0.26793414353079226
197,0.4106555968187726,0.326555746296447,3.529986636474876,-0.34839570395028635,2739.591924495722,306,41.82539682539683,12.261904761904761,6.785714285714286,39.12698412698413,2,3,-0.10539306332320113
198,0.3858009483224685,0.34089083085136435,3.212214569591941,-0.283674127038633,2307.7001198981575,332,41.42857142857143,15.198412698412698,14.047619047619047,29.325396825396826,1,1,-0.15810903942915186
199,0.44429083160124416,0.24697070579602173,3.730497835580118,-0.20732643505561665,3439.1422051322957,290,35.95238095238095,25.992063492063494,21.547619047619047,16.507936507936506,5,2,-0.09008440147406582
200,0.2286517852562191,0.21695450946924658,3.3449556099785,-0.21515732257933193,722.2805227501658,313,40.1984126984127,18.88888888888889,32.34126984126984,8.571428571428571,3,1,-0.08459423086966666
201,0.3122233890927908,0.2623710821786003,3.545706020964021,-0.19191133574072858,1363.0734519312216,307,42.42063492063492,9.087301587301587,30.158730158730158,18.333333333333332,4,1,-0.0920797839073836
202,0.20660283981632932,0.23064148434569132,3.6617071266168635,-0.5456346694623269,606.4660208477843,311,39.007936507936506,19.246031746031747,17.936507936507937,23.809523809523807,2,1,-0.07027946520851913
203,0.25807682521485775,0.18378515208210033,3.5586743782938504,-0.24050024435338577,907.6145372534113,295,37.579365079365076,37.023809523809526,12.579365079365079,12.817460317460316,2,1,-0.10583369511396025
204,0.16748566840666101,0.24618426048367162,3.266129361478593,-0.38112537727767687,441.2399958290216,353,41.62698412698413,20.515873015873016,27.34126984126984,10.515873015873016,4,2,-0.09942559596249864
205,0.30886105933281605,0.2732087203125379,3.3654808577049784,-0.2674894159771212,1329.737557450273,295,39.36507936507937,17.539682539682538,17.22222222222222,25.873015873015877,3,1,-0.1005642725509287
206,0.3175859883505985,0.2830158612296976,3.6340009560923408,-0.6116025381557948,1417.793275328984,290,41.785714285714285,14.325396825396824,0.873015873015873,43.01587301587302,1,4,-0.1284263769260589
207,0.3876345524167961,0.30783477212784244,3.363763421340801,-0.36313471187596535,2337.3374994394126,308,45.63492063492063,10.555555555555555,17.063492063492063,26.746031746031747,2,1,-0.10306290055831736
208,0.23649962974850935,0.21307237222053385,3.634746502111695,-0.2793596410999236,768.0551294449409,303,38.57142857142858,19.72222222222222,27.936507936507937,13.76984126984127,4,2,-0.07027946520851935
209,0.2571054738231362,0.2371560518267379,3.2390438782029567,-0.3789024141341729,900.874076491535,294,42.142857142857146,27.142857142857142,14.96031746031746,15.753968253968253,2,3,-0.08651754706118331
210,0.3091925938111155,0.265528383296793,3.3232053185610733,-0.22165125363699903,1332.9917695977974,329,39.84126984126984,27.34126984126984,12.46031746031746,20.357142857142858,3,2,-0.08831117018718058
211,0.3258923073026072,0.25074343296487983,3.7992324127973585,-0.397461560172526,1506.4440841566663,320,40.67460317460318,17.857142857142858,18.492063492063494,22.976190476190474,3,1,-0.10259228166928906
212,0.4097714593023809,0.3265047111978931,3.303159711471392,-0.3332895196979516,2723.0655912404604,306,38.65079365079365,11.190476190476192,21.626984126984127,28.53174603174603,3,1,-0.1581090394291522
213,0.14712108313525651,0.27642654398249494,3.261931362000921,-0.4149799651364542,372.32281669715525,320,45.595238095238095,8.134920634920634,9.087301587301587,37.182539682539684,2,1,-0.15810903942915186
214,0.134957765824693,0.26401074735925,3.3774905142390876,-0.30639717286711443,335.92328611086697,311,43.84920634920635,8.84920634920635,14.047619047619047,33.25396825396825,3,2,-0.10583369511395925
215,0.2807601299022038,0.22533920285687142,3.553944800550577,-0.1871723930477085,1078.4468912671564,299,41.86507936507937,23.055555555555557,14.246031746031745,20.833333333333336,3,2,-0.08651754706118298
216,0.16449833173086725,0.22639422076658852,3.361733777785158,-0.29257306399909905,430.46357757210484,340,42.53968253968254,25.317460317460316,17.5,14.642857142857144,1,1,-0.06789157472983305
217,0.31245732517689273,0.2796395838447139,3.476391575170765,-0.39770213667972665,1365.4204488196374,315,43.57142857142857,21.944444444444443,1.1904761904761905,33.29365079365079,1,1,-0.08797329718820461
218,0.16654185677192146,0.27879852449824805,3.5077110037823993,-0.3997712882510691,437.80948030879034,351,45.15873015873016,2.976190476190476,26.269841269841272,25.595238095238095,2,2,-0.14743542579867633
219,0.30676829774395875,0.3018254010193697,3.1970620779922916,-0.3034136274235454,1309.3596634066612,286,39.76190476190476,14.920634920634921,12.698412698412698,32.61904761904762,2,1,-0.1581090394291522
220,0.2732623009768613,0.18327003958306234,3.7307045577912064,-0.19283744973529846,1019.0363804052467,319,38.76984126984127,32.698412698412696,28.53174603174603,0.0,4,0,-0.05923646856404229
221,0.2748202097029313,0.21910759997539053,3.5972646891808626,-0.4527507561610645,1031.1335086338256,307,37.06349206349206,30.793650793650794,10.436507936507937,21.706349206349206,2,1,-0.07426052512381669
222,0.2625470776776475,0.214083390001086,3.3246445875606163,-0.21854676241943558,939.221242570039,309,36.7063492063492,33.17460317460317,22.380952380952383,7.738095238095238,3,1,-0.08797329718820461
223,0.16265788455600183,0.27636756526368916,3.745906244250371,-0.3541464268758275,423.94245028958534,338,41.74603174603175,9.801587301587302,2.738095238095238,45.714285714285715,2,2,-0.10543308670169782
224,0.4382779212759724,0.29923280638176575,3.3959342574725695,-0.27683562515129295,3303.423072689867,318,38.88888888888889,17.57936507936508,21.26984126984127,22.26190476190476,2,1,-0.15810903942915186
225,0.3243470858251598,0.276050536655191,3.423364278372072,-0.3235502175642987,1489.58569329815,291,36.19047619047619,17.896825396825395,13.65079365079365,32.261904761904766,3,1,-0.08431982161292641
226,0.20572473002519787,0.18752593964455144,3.6888549286535475,-0.3656754327385167,602.219892384335,344,36.269841269841265,39.20634920634921,20.634920634920633,3.888888888888889,3,1,-0.06155833353928239
227,0.3140090923548753,0.27451516013479155,3.5964332161566612,-0.27661838195350985,1381.0807004200997,286,44.72222222222222,6.190476190476191,9.722222222222223,39.36507936507937,1,1,-0.11482686346025879
228,0.23154470045403652,0.23769253429057619,3.666261670471126,-0.2792411251712867,738.8614486724371,343,41.07142857142857,15.119047619047619,27.73809523809524,16.071428571428573,3,2,-0.10583369511395992
229,0.3584373196809598,0.2596809765415825,3.422447747175942,-0.3186549761691108,1903.6640444301938,280,42.182539682539684,17.976190476190474,12.698412698412698,27.142857142857142,4,2,-0.08431982161292641
