strategy,cagr,ann_volatility,sharpe,max_drawdown,calmar,end_$,rebalances,trading_costs_total,funding_costs_total,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x,tier2_entries,tier3_entries,lead_only_days,guard_blocked_days,pct_cash,simulation
Guarded A5/B25 SMA20 Lead (max 1x),-0.03991190985837312,0.19254398911981277,-0.3115515404594587,-0.7229026652007079,-0.055210627626185206,67.42967828308915,298,38.04870556186575,0.0,38.92857142857143,61.07142857142858,0.0,0.0,3,1,260,951,38.96825396825397,66
Guarded A5/B25 SMA20 Lead (max 1x),0.03959205687707623,0.16578562799616742,0.0707080975163715,-0.29926873489238526,0.13229600108849737,145.31436962115663,333,42.20215322737388,0.0,35.1984126984127,64.8015873015873,0.0,0.0,5,3,241,831,35.198412698412696,67
Guarded A5/B25 SMA20 Lead (max 1x),0.07107060168001755,0.18248529253771625,0.143419492987744,-0.3134118951841174,0.22676421275671851,193.79282671661463,322,33.24387194153892,0.0,34.72222222222222,65.27777777777779,0.0,0.0,6,1,223,806,34.76190476190476,68
Guarded A5/B25 SMA20 Lead (max 1x),0.03764093046181016,0.17498047215425921,-0.007395482888758002,-0.3562390378209732,0.10566200350206002,142.70355019209993,308,34.59844618229846,0.0,39.44444444444444,60.55555555555555,0.0,0.0,3,2,226,950,39.48412698412698,69
Guarded A5/B25 SMA20 Lead (max 1x),0.1035002009758148,0.18043084534608345,0.4860354804531483,-0.32410300401255243,0.3193435410793239,258.4394636880786,298,48.072184888013254,0.0,30.396825396825395,69.6031746031746,0.0,0.0,8,2,227,655,30.436507936507937,70
Guarded A5/B25 SMA20 Lead (max 1x),0.10986965105141722,0.19885995573066062,0.4036658662220322,-0.30290376141196657,0.3627213162994967,273.2007508014968,286,41.542777998830836,0.0,35.1984126984127,64.8015873015873,0.0,0.0,9,5,217,857,35.198412698412696,71
Guarded A5/B25 SMA20 Lead (max 1x),0.199224305792433,0.18198379395252545,0.8724981403030633,-0.29157756342206476,0.6832634975553711,576.8029437773598,250,46.597510809756756,0.0,32.817460317460316,67.18253968253968,0.0,0.0,5,1,174,745,32.857142857142854,72
Guarded A5/B25 SMA20 Lead (max 1x),0.1489963679233346,0.17379955884220655,0.7183258400715687,-0.34208122739942604,0.43555844632585233,381.67723122067804,288,49.293562319505405,0.0,31.944444444444443,68.05555555555556,0.0,0.0,6,1,237,734,31.984126984126984,73
Guarded A5/B25 SMA20 Lead (max 1x),0.1136355215187077,0.16814564964040085,0.4632309816080803,-0.36283522548677505,0.3131876773162136,282.2795100908484,273,42.18502458064925,0.0,35.91269841269841,64.0873015873016,0.0,0.0,5,2,232,884,35.91269841269841,74
Guarded A5/B25 SMA20 Lead (max 1x),0.05512136456629446,0.16682108374637503,0.2247774729251304,-0.2940339040832806,0.18746601599617632,167.66999193539647,317,48.92744804889023,0.0,34.64285714285714,65.35714285714286,0.0,0.0,5,2,257,831,34.642857142857146,75
Guarded A5/B25 SMA20 Lead (max 1x),0.04466253596933134,0.19039926121231598,0.06536026800666887,-0.44547766349455736,0.10025763271490493,152.30060102956026,286,34.76361761665671,0.0,32.65873015873016,67.34126984126985,0.0,0.0,6,4,231,758,32.698412698412696,76
