simulation,strategy,group,cagr,ann_volatility,sharpe,max_drawdown,end_$,rebalances,pct_days_cash,pct_days_1x,pct_days_2x,pct_days_3x
175,SMA20 2x/cash,Reference,0.5387626845994453,0.26229102193828,3.6926390003458907,-0.20383228342447532,6338.909183865966,266,35.91269841269841,0.0,64.0873015873016,0.0
175,Buy & hold 1x,Reference,0.1930746810440347,0.20871813522410018,0.7126424085259534,-0.3860267724526382,549.4313880628812,0,0.0,100.0,0.0,0.0
176,SMA stack momentum,Momentum trigger,0.12402403398241368,0.23645550840122467,1.8484018556467632,-0.25237717795760206,305.96139188078865,311,40.91269841269841,20.912698412698415,11.428571428571429,26.746031746031747
176,SMA slope momentum,Momentum trigger,0.12685907476288238,0.23945094530276437,1.9691243178754148,-0.39064261481753354,313.49081862444484,313,28.849206349206348,23.214285714285715,26.269841269841272,21.666666666666668
176,MACD momentum,Momentum trigger,0.011004736522128633,0.2009835454704317,2.1035020362224985,-0.4341135023675542,110.02917904140944,361,40.91269841269841,27.023809523809522,17.857142857142858,14.206349206349206
176,RSI momentum,Momentum trigger,-0.03887058856194692,0.2433363835584885,3.1725709946159277,-0.6172631293855384,67.52495504081999,669,38.17460317460317,13.333333333333334,9.166666666666666,39.32539682539682
176,Donchian breakout momentum,Momentum trigger,0.11436834671081253,0.23878984740536358,1.0856556274451448,-0.32181983974436135,281.51805777069336,125,37.06349206349206,28.373015873015873,4.365079365079365,30.198412698412696
176,Vol-adjusted SMA stack,Momentum trigger,0.10844581364170569,0.23486943861764273,1.7815546174356514,-0.2891513801150278,267.4059849137295,309,41.66666666666667,20.396825396825395,11.190476190476192,26.746031746031747
176,Long-hold 3/6/12m momentum,Long-hold momentum,0.12426669718816252,0.29479782611606964,0.6642166518316958,-0.2864340925739629,306.59946352114713,82,50.198412698412696,5.436507936507937,4.682539682539683,39.682539682539684
176,SMA stack hysteresis,Long-hold momentum,-0.004864908755491171,0.28759215520204945,0.6867327188024276,-0.5887355742613999,94.44847122644596,216,40.91269841269841,7.4603174603174605,16.785714285714285,34.84126984126984
176,Absolute momentum trailing stop,Long-hold momentum,-0.06623431610678632,0.27452351434201105,1.2120787397945494,-0.7447460658367516,51.097955060734975,220,56.904761904761905,4.523809523809524,0.0,38.57142857142858
176,ADX trend strength,Long-hold momentum,-0.02084585164015096,0.25069991638238365,0.768991886127468,-0.51319153770887,80.7866406200007,197,40.91269841269841,24.801587301587304,2.8968253968253967,31.38888888888889
176,Keltner trend channel,Long-hold momentum,0.17797055262230366,0.273123049525438,2.0328361746264973,-0.3480972447870466,481.00347273987705,234,40.992063492063494,4.325396825396825,8.80952380952381,45.87301587301587
176,Monthly momentum regime,Long-hold momentum,0.04097868587382991,0.32353630674413847,0.1360384755517662,-0.563163712004295,145.8696839727886,23,55.992063492063494,0.7936507936507936,6.944444444444445,36.269841269841265
176,Guarded A10/B20 SMA20,Reference,0.322030901509184,0.29165615300115394,3.827012377067702,-0.2975097572809285,1464.6327075198,291,38.095238095238095,3.0952380952380953,3.8492063492063493,54.96031746031746
176,SMA20 3x/cash,Reference,0.336521075759161,0.3037593597349475,3.9051891196554944,-0.29891081880259845,1627.1147467883084,290,38.095238095238095,0.0,0.0,61.904761904761905
176,SMA20 2x/cash,Reference,0.2588587513829512,0.20251406569086075,3.944988278949214,-0.19893558875559741,913.0733318881486,290,38.095238095238095,0.0,61.904761904761905,0.0
176,Buy & hold 1x,Reference,0.08136639257956979,0.2130348228909955,0.09911084165064608,-0.38855108035968805,212.75000036024835,0,0.0,100.0,0.0,0.0
177,SMA stack momentum,Momentum trigger,0.14944540201657652,0.31022091967146254,1.712422207874877,-0.3448980898922011,379.6676895007604,356,37.976190476190474,23.373015873015873,13.333333333333334,25.317460317460316
177,SMA slope momentum,Momentum trigger,0.09151761431027738,0.3133863989277701,1.698097963291443,-0.49688574684263787,230.4979456577979,373,32.22222222222222,22.301587301587304,23.095238095238095,22.380952380952383
177,MACD momentum,Momentum trigger,0.058388123333874775,0.2487326661009979,2.301792818959309,-0.4202712001968324,171.19134725181618,380,37.976190476190474,28.134920634920636,19.325396825396826,14.563492063492065
177,RSI momentum,Momentum trigger,0.014119728287237843,0.2874829086371644,2.984118333614933,-0.6363837106368778,113.34487924953748,642,43.84920634920635,12.976190476190478,8.055555555555555,35.11904761904761
177,Donchian breakout momentum,Momentum trigger,0.08335418336455547,0.31149879000126857,0.9234413088011879,-0.4787319403161704,214.3889057476245,159,34.24603174603175,33.730158730158735,5.674603174603175,26.34920634920635
