date,buy and hold 1x,news aggressive tiers,news conservative tiers,news high-conviction 3x/cash,news rising-score tiers,news 5-day smoothed tiers,news 10-day smoothed tiers
2022-11-29,103.36372054882055,86.06207736075433,103.36372054882055,110.80440389896569,99.28744208879615,86.56635487093288,103.36372054882055
2022-11-30,106.56260778288483,91.37237995811108,106.56260778288483,110.82310433966764,102.36017717722338,91.90777298692701,106.56260778288483
2022-12-01,106.47015052457039,91.19644565293164,106.47015052457039,110.84154407215732,102.27136608729896,91.73080780129371,106.47015052457039
2022-12-02,106.34295484258028,90.96114836891631,106.34295484258028,110.86005285143317,102.14918652717397,91.49413180167943,106.34295484258028
2022-12-05,104.44003143376561,88.44013556774163,104.44003143376561,110.8783447601201,101.14438073149083,88.20242600393087,104.44003143376561
2022-12-06,102.93617905728664,87.16666881151974,102.93617905728664,110.89691248200997,101.16131840075535,85.64546768091654,102.93617905728664
2022-12-07,102.74447371444361,87.00433214542203,102.74447371444361,110.91532048973386,101.17811037709447,85.31020478410227,102.74447371444361
2022-12-08,103.51729524306215,87.65875976117815,103.51729524306215,110.93358630682155,101.19477264565454,86.57749400551478,103.51729524306215
2022-12-09,102.75648678166183,87.0145048471991,102.75648678166183,110.95195637983747,101.211530017558,85.08177407942563,102.75648678166183
2022-12-12,104.22377709474942,88.25701073718437,104.22377709474942,110.9703074821684,101.22827008420508,86.296681934268,104.22377709474942
2022-12-13,104.98353345631375,88.90037472982944,104.98353345631375,110.98901390606801,101.24533427888728,86.92575578775009,104.98353345631375
2022-12-14,104.34809703718783,88.36228524172145,104.34809703718783,111.00760016064727,101.26228885386406,86.39961812435578,104.34809703718783
2022-12-15,101.74756767348406,86.16014908457456,101.74756767348406,111.0261586923764,101.27921813976826,84.2463949192876,101.74756767348406
2022-12-16,100.61432862286787,85.20051881741293,100.61432862286787,111.04450003803099,101.29594930627357,83.30807956906179,100.61432862286787
2022-12-19,99.70804344778176,84.43307378079896,99.70804344778176,111.06284441364684,101.31268323674111,82.55768070925987,99.70804344778176
2022-12-20,99.81147442620374,84.5206594472141,99.81147442620374,111.08148710547178,101.3296892943611,82.64332095849895,99.81147442620374
